Algorithm;TryNr;InstanceNr;FitnessWorkload;FitnessDeadline;RandomSeed;BestChromosome
rvea;8;9;0.46632052951388886;-1191.0;445897;"['job2' 'job27' 'job8' 'job14' 'job13' 'job45' 'job18' 'job12' 'job3'
 'job19' 'job40' 'job15' 'job29' 'job34' 'job52' 'job9' 'job23' 'job33'
 'job0' 'job51' 'job17' 'job5' 'job32' 'job6' 'job20' 'job11' 'job26'
 'job10' 'job24' 'job44' 'job46' 'job4' 'job37' 'job43' 'job22' 'job21'
 'job39' 'job16' 'job1' 'job31' 'job41' 'job28' 'job38' 'job36' 'job48'
 'job50' 'job35' 'job7' 'job30' 'job47' 'job25' 'job49' 'job42']"
rvea;9;9;0.4889822048611111;-1174.0;188526;"['job12' 'job31' 'job19' 'job11' 'job18' 'job25' 'job34' 'job39' 'job50'
 'job51' 'job5' 'job48' 'job42' 'job47' 'job33' 'job16' 'job17' 'job41'
 'job30' 'job26' 'job43' 'job40' 'job49' 'job38' 'job45' 'job36' 'job46'
 'job10' 'job6' 'job37' 'job29' 'job23' 'job2' 'job8' 'job35' 'job22'
 'job20' 'job4' 'job7' 'job21' 'job44' 'job24' 'job28' 'job1' 'job0'
 'job52' 'job32' 'job15' 'job13' 'job9' 'job3' 'job14' 'job27']"
ctaea;0;0;0.5116994900173611;-1137.0;213982;"['job12' 'job32' 'job5' 'job43' 'job9' 'job20' 'job37' 'job52' 'job27'
 'job44' 'job16' 'job7' 'job49' 'job10' 'job31' 'job41' 'job46' 'job39'
 'job22' 'job34' 'job47' 'job45' 'job19' 'job11' 'job25' 'job13' 'job23'
 'job8' 'job51' 'job48' 'job24' 'job30' 'job50' 'job21' 'job15' 'job18'
 'job35' 'job28' 'job17' 'job2' 'job26' 'job42' 'job40' 'job6' 'job38'
 'job14' 'job0' 'job4' 'job36' 'job3' 'job1' 'job29' 'job33']"
ctaea;1;0;0.502596450617284;-1153.0;446595;"['job38' 'job7' 'job3' 'job8' 'job36' 'job9' 'job5' 'job23' 'job24'
 'job12' 'job51' 'job48' 'job1' 'job27' 'job32' 'job40' 'job26' 'job17'
 'job43' 'job16' 'job39' 'job30' 'job37' 'job25' 'job11' 'job49' 'job42'
 'job44' 'job46' 'job52' 'job19' 'job31' 'job34' 'job10' 'job4' 'job18'
 'job47' 'job45' 'job22' 'job15' 'job14' 'job28' 'job33' 'job50' 'job21'
 'job13' 'job0' 'job2' 'job6' 'job41' 'job20' 'job29' 'job35']"
ctaea;2;0;0.5496771616994599;-1157.0;37902;"['job32' 'job27' 'job33' 'job20' 'job22' 'job8' 'job28' 'job24' 'job31'
 'job41' 'job46' 'job30' 'job52' 'job49' 'job3' 'job36' 'job5' 'job10'
 'job1' 'job13' 'job6' 'job45' 'job26' 'job21' 'job4' 'job47' 'job42'
 'job40' 'job12' 'job48' 'job43' 'job17' 'job11' 'job35' 'job51' 'job34'
 'job23' 'job16' 'job39' 'job15' 'job2' 'job19' 'job25' 'job18' 'job44'
 'job0' 'job50' 'job7' 'job38' 'job9' 'job37' 'job29' 'job14']"
ctaea;3;0;0.4724416775173611;-1101.0;75650;"['job36' 'job14' 'job11' 'job26' 'job12' 'job43' 'job3' 'job8' 'job52'
 'job49' 'job5' 'job41' 'job25' 'job17' 'job37' 'job45' 'job19' 'job33'
 'job51' 'job9' 'job35' 'job1' 'job15' 'job16' 'job38' 'job44' 'job40'
 'job31' 'job47' 'job21' 'job7' 'job29' 'job23' 'job2' 'job10' 'job50'
 'job13' 'job28' 'job18' 'job24' 'job30' 'job32' 'job39' 'job27' 'job46'
 'job4' 'job34' 'job22' 'job48' 'job0' 'job6' 'job20' 'job42']"
ctaea;4;0;0.5071723090277778;-1149.0;48119;"['job43' 'job14' 'job24' 'job32' 'job33' 'job19' 'job12' 'job9' 'job21'
 'job47' 'job18' 'job31' 'job36' 'job8' 'job51' 'job22' 'job37' 'job39'
 'job40' 'job48' 'job29' 'job45' 'job2' 'job52' 'job0' 'job4' 'job46'
 'job41' 'job5' 'job26' 'job44' 'job11' 'job16' 'job10' 'job34' 'job17'
 'job23' 'job42' 'job27' 'job30' 'job15' 'job1' 'job7' 'job50' 'job13'
 'job3' 'job6' 'job20' 'job28' 'job38' 'job25' 'job49' 'job35']"
ctaea;5;0;0.47970645857445987;-1138.0;267297;"['job13' 'job46' 'job7' 'job44' 'job30' 'job34' 'job3' 'job5' 'job14'
 'job40' 'job35' 'job23' 'job37' 'job0' 'job31' 'job51' 'job8' 'job15'
 'job41' 'job42' 'job21' 'job18' 'job4' 'job38' 'job6' 'job12' 'job52'
 'job19' 'job32' 'job29' 'job27' 'job48' 'job33' 'job43' 'job1' 'job50'
 'job9' 'job11' 'job36' 'job49' 'job22' 'job39' 'job20' 'job25' 'job45'
 'job47' 'job2' 'job17' 'job26' 'job24' 'job28' 'job10' 'job16']"
ctaea;6;0;0.5361393229166667;-1169.0;113517;"['job27' 'job36' 'job31' 'job8' 'job35' 'job49' 'job5' 'job51' 'job18'
 'job15' 'job46' 'job11' 'job48' 'job33' 'job6' 'job9' 'job1' 'job16'
 'job45' 'job30' 'job20' 'job50' 'job4' 'job7' 'job39' 'job12' 'job41'
 'job28' 'job13' 'job14' 'job32' 'job42' 'job52' 'job43' 'job29' 'job2'
 'job10' 'job0' 'job17' 'job34' 'job38' 'job26' 'job22' 'job23' 'job3'
 'job47' 'job44' 'job40' 'job24' 'job21' 'job25' 'job37' 'job19']"
ctaea;7;0;0.4629642891589506;-1153.0;46336;"['job41' 'job26' 'job35' 'job22' 'job43' 'job51' 'job42' 'job44' 'job12'
 'job14' 'job5' 'job24' 'job1' 'job39' 'job9' 'job37' 'job38' 'job27'
 'job3' 'job46' 'job21' 'job7' 'job40' 'job10' 'job4' 'job36' 'job18'
 'job11' 'job31' 'job32' 'job29' 'job8' 'job20' 'job33' 'job17' 'job2'
 'job28' 'job45' 'job23' 'job15' 'job19' 'job16' 'job47' 'job13' 'job0'
 'job52' 'job6' 'job50' 'job48' 'job30' 'job25' 'job49' 'job34']"
ctaea;8;0;0.508603515625;-1145.0;112861;"['job19' 'job31' 'job34' 'job1' 'job6' 'job35' 'job33' 'job8' 'job17'
 'job37' 'job24' 'job12' 'job52' 'job40' 'job51' 'job13' 'job4' 'job50'
 'job28' 'job11' 'job23' 'job0' 'job48' 'job21' 'job25' 'job42' 'job38'
 'job9' 'job22' 'job26' 'job5' 'job29' 'job39' 'job18' 'job14' 'job20'
 'job47' 'job44' 'job41' 'job43' 'job27' 'job2' 'job32' 'job49' 'job10'
 'job30' 'job7' 'job3' 'job15' 'job45' 'job36' 'job16' 'job46']"
ctaea;9;0;0.4666677517361111;-1129.0;277886;"['job40' 'job12' 'job43' 'job15' 'job1' 'job32' 'job23' 'job35' 'job17'
 'job4' 'job38' 'job0' 'job30' 'job34' 'job14' 'job26' 'job8' 'job50'
 'job3' 'job28' 'job16' 'job52' 'job5' 'job24' 'job48' 'job18' 'job10'
 'job29' 'job20' 'job7' 'job31' 'job25' 'job41' 'job45' 'job42' 'job27'
 'job39' 'job51' 'job6' 'job33' 'job44' 'job37' 'job36' 'job22' 'job11'
 'job46' 'job47' 'job19' 'job2' 'job13' 'job21' 'job9' 'job49']"
ctaea;0;1;0.4260578221450617;-1145.0;299462;"['job43' 'job25' 'job9' 'job22' 'job7' 'job28' 'job49' 'job40' 'job29'
 'job51' 'job48' 'job17' 'job23' 'job21' 'job37' 'job44' 'job33' 'job0'
 'job16' 'job35' 'job10' 'job14' 'job42' 'job1' 'job39' 'job52' 'job3'
 'job18' 'job32' 'job6' 'job50' 'job41' 'job30' 'job47' 'job27' 'job5'
 'job34' 'job4' 'job13' 'job8' 'job24' 'job26' 'job19' 'job36' 'job31'
 'job2' 'job38' 'job20' 'job15' 'job45' 'job12' 'job11' 'job46']"
ctaea;1;1;0.4411308834876543;-1159.0;224395;"['job0' 'job32' 'job44' 'job51' 'job20' 'job37' 'job15' 'job29' 'job11'
 'job26' 'job14' 'job1' 'job50' 'job9' 'job41' 'job45' 'job6' 'job48'
 'job36' 'job18' 'job47' 'job34' 'job17' 'job4' 'job10' 'job8' 'job42'
 'job19' 'job43' 'job2' 'job39' 'job27' 'job25' 'job30' 'job23' 'job33'
 'job35' 'job49' 'job3' 'job40' 'job22' 'job13' 'job31' 'job24' 'job7'
 'job5' 'job38' 'job12' 'job52' 'job28' 'job21' 'job16' 'job46']"
ctaea;2;1;0.4187573845003858;-1122.0;15012;"['job23' 'job35' 'job46' 'job39' 'job15' 'job50' 'job3' 'job12' 'job20'
 'job10' 'job42' 'job40' 'job38' 'job6' 'job51' 'job13' 'job5' 'job47'
 'job9' 'job26' 'job2' 'job14' 'job4' 'job1' 'job37' 'job27' 'job45'
 'job19' 'job32' 'job34' 'job36' 'job44' 'job11' 'job17' 'job43' 'job25'
 'job16' 'job24' 'job33' 'job28' 'job29' 'job22' 'job0' 'job49' 'job41'
 'job7' 'job52' 'job48' 'job8' 'job18' 'job21' 'job31' 'job30']"
ctaea;3;1;0.4272061873070988;-1130.0;170117;"['job26' 'job33' 'job42' 'job7' 'job8' 'job10' 'job4' 'job41' 'job40'
 'job30' 'job1' 'job5' 'job38' 'job2' 'job25' 'job0' 'job23' 'job29'
 'job49' 'job51' 'job32' 'job21' 'job18' 'job37' 'job12' 'job50' 'job13'
 'job52' 'job17' 'job16' 'job3' 'job31' 'job48' 'job39' 'job19' 'job47'
 'job28' 'job11' 'job34' 'job24' 'job45' 'job22' 'job43' 'job44' 'job14'
 'job36' 'job35' 'job46' 'job15' 'job9' 'job6' 'job20' 'job27']"
ctaea;4;1;0.4570488522376543;-1150.0;108638;"['job28' 'job9' 'job2' 'job15' 'job47' 'job0' 'job51' 'job27' 'job19'
 'job30' 'job21' 'job16' 'job40' 'job23' 'job22' 'job31' 'job33' 'job50'
 'job38' 'job37' 'job42' 'job46' 'job34' 'job7' 'job26' 'job18' 'job11'
 'job1' 'job4' 'job25' 'job17' 'job29' 'job41' 'job36' 'job13' 'job10'
 'job49' 'job35' 'job44' 'job3' 'job43' 'job5' 'job6' 'job52' 'job24'
 'job14' 'job8' 'job20' 'job48' 'job45' 'job32' 'job12' 'job39']"
ctaea;5;1;0.38515974633487654;-1124.0;294267;"['job8' 'job49' 'job0' 'job22' 'job44' 'job43' 'job17' 'job31' 'job10'
 'job9' 'job34' 'job11' 'job5' 'job33' 'job39' 'job3' 'job37' 'job40'
 'job26' 'job4' 'job35' 'job32' 'job12' 'job7' 'job51' 'job27' 'job6'
 'job45' 'job52' 'job15' 'job48' 'job29' 'job16' 'job28' 'job19' 'job50'
 'job1' 'job46' 'job13' 'job47' 'job20' 'job24' 'job41' 'job25' 'job14'
 'job38' 'job18' 'job36' 'job2' 'job21' 'job30' 'job23' 'job42']"
ctaea;6;1;0.4518524848090278;-1154.0;164441;"['job42' 'job44' 'job18' 'job13' 'job49' 'job16' 'job36' 'job7' 'job32'
 'job25' 'job22' 'job19' 'job46' 'job51' 'job29' 'job15' 'job6' 'job48'
 'job43' 'job2' 'job34' 'job20' 'job28' 'job52' 'job40' 'job27' 'job31'
 'job1' 'job10' 'job9' 'job17' 'job33' 'job50' 'job38' 'job0' 'job41'
 'job30' 'job14' 'job5' 'job21' 'job8' 'job24' 'job37' 'job45' 'job4'
 'job12' 'job35' 'job26' 'job47' 'job3' 'job23' 'job39' 'job11']"
ctaea;7;1;0.4593183654031635;-1155.0;312353;"['job32' 'job50' 'job44' 'job26' 'job33' 'job28' 'job0' 'job19' 'job2'
 'job17' 'job46' 'job11' 'job51' 'job22' 'job42' 'job5' 'job41' 'job48'
 'job35' 'job6' 'job40' 'job38' 'job25' 'job47' 'job30' 'job29' 'job27'
 'job3' 'job43' 'job4' 'job16' 'job8' 'job18' 'job34' 'job39' 'job36'
 'job13' 'job14' 'job31' 'job21' 'job45' 'job37' 'job20' 'job23' 'job12'
 'job10' 'job1' 'job7' 'job15' 'job24' 'job52' 'job9' 'job49']"
ctaea;8;1;0.4010675877700617;-1151.0;308943;"['job25' 'job21' 'job32' 'job4' 'job6' 'job36' 'job23' 'job37' 'job26'
 'job40' 'job48' 'job28' 'job33' 'job29' 'job13' 'job14' 'job45' 'job16'
 'job47' 'job39' 'job20' 'job8' 'job44' 'job38' 'job0' 'job30' 'job34'
 'job7' 'job19' 'job46' 'job22' 'job5' 'job42' 'job24' 'job27' 'job2'
 'job52' 'job15' 'job49' 'job50' 'job10' 'job3' 'job1' 'job31' 'job51'
 'job43' 'job18' 'job41' 'job9' 'job17' 'job12' 'job11' 'job35']"
ctaea;9;1;0.4571794222608025;-1124.0;456597;"['job0' 'job16' 'job40' 'job28' 'job49' 'job15' 'job47' 'job2' 'job41'
 'job35' 'job43' 'job26' 'job14' 'job10' 'job17' 'job44' 'job36' 'job30'
 'job45' 'job48' 'job3' 'job18' 'job1' 'job39' 'job52' 'job37' 'job23'
 'job9' 'job25' 'job33' 'job12' 'job42' 'job50' 'job24' 'job7' 'job5'
 'job31' 'job38' 'job34' 'job29' 'job46' 'job22' 'job11' 'job6' 'job27'
 'job19' 'job13' 'job21' 'job8' 'job4' 'job20' 'job51' 'job32']"
ctaea;0;2;0.4194349500868056;-1150.0;396690;"['job16' 'job33' 'job13' 'job4' 'job24' 'job27' 'job44' 'job25' 'job3'
 'job19' 'job35' 'job29' 'job49' 'job47' 'job37' 'job9' 'job0' 'job8'
 'job10' 'job41' 'job21' 'job40' 'job22' 'job46' 'job36' 'job2' 'job23'
 'job32' 'job18' 'job30' 'job28' 'job6' 'job11' 'job43' 'job26' 'job45'
 'job50' 'job42' 'job14' 'job51' 'job15' 'job52' 'job48' 'job34' 'job5'
 'job7' 'job1' 'job38' 'job31' 'job20' 'job17' 'job12' 'job39']"
ctaea;1;2;0.42343511887538576;-1176.0;408524;"['job48' 'job50' 'job20' 'job24' 'job44' 'job8' 'job9' 'job18' 'job5'
 'job31' 'job34' 'job33' 'job47' 'job10' 'job11' 'job1' 'job25' 'job46'
 'job3' 'job39' 'job22' 'job29' 'job19' 'job0' 'job42' 'job13' 'job40'
 'job35' 'job38' 'job37' 'job14' 'job26' 'job21' 'job52' 'job6' 'job16'
 'job15' 'job17' 'job49' 'job2' 'job43' 'job12' 'job36' 'job41' 'job51'
 'job32' 'job27' 'job30' 'job4' 'job45' 'job28' 'job23' 'job7']"
ctaea;2;2;0.4655555555555556;-1190.0;492671;"['job5' 'job42' 'job38' 'job21' 'job49' 'job52' 'job15' 'job34' 'job30'
 'job17' 'job7' 'job8' 'job29' 'job25' 'job26' 'job18' 'job50' 'job1'
 'job28' 'job27' 'job45' 'job13' 'job3' 'job35' 'job10' 'job36' 'job32'
 'job16' 'job41' 'job31' 'job14' 'job22' 'job9' 'job4' 'job46' 'job44'
 'job37' 'job20' 'job6' 'job11' 'job24' 'job43' 'job19' 'job0' 'job40'
 'job2' 'job12' 'job51' 'job48' 'job47' 'job23' 'job39' 'job33']"
ctaea;3;2;0.4658943383487654;-1187.0;490529;"['job38' 'job35' 'job13' 'job32' 'job24' 'job16' 'job10' 'job21' 'job27'
 'job31' 'job25' 'job11' 'job17' 'job22' 'job49' 'job1' 'job8' 'job5'
 'job30' 'job46' 'job26' 'job37' 'job39' 'job51' 'job29' 'job14' 'job42'
 'job20' 'job6' 'job36' 'job23' 'job2' 'job18' 'job47' 'job34' 'job4'
 'job19' 'job44' 'job15' 'job28' 'job33' 'job43' 'job48' 'job9' 'job3'
 'job12' 'job45' 'job7' 'job0' 'job50' 'job52' 'job40' 'job41']"
ctaea;4;2;0.45138976297260797;-1158.0;272328;"['job10' 'job31' 'job25' 'job37' 'job12' 'job43' 'job42' 'job16' 'job2'
 'job4' 'job15' 'job8' 'job5' 'job44' 'job27' 'job36' 'job19' 'job33'
 'job46' 'job22' 'job6' 'job0' 'job28' 'job7' 'job47' 'job34' 'job41'
 'job3' 'job48' 'job52' 'job50' 'job20' 'job17' 'job9' 'job39' 'job14'
 'job18' 'job1' 'job45' 'job51' 'job35' 'job13' 'job21' 'job49' 'job32'
 'job29' 'job11' 'job30' 'job26' 'job24' 'job40' 'job38' 'job23']"
ctaea;5;2;0.437240909529321;-1151.0;38803;"['job27' 'job17' 'job43' 'job28' 'job46' 'job6' 'job42' 'job50' 'job48'
 'job25' 'job20' 'job16' 'job30' 'job5' 'job0' 'job33' 'job36' 'job26'
 'job4' 'job19' 'job32' 'job34' 'job51' 'job41' 'job47' 'job2' 'job14'
 'job12' 'job24' 'job45' 'job49' 'job7' 'job31' 'job37' 'job44' 'job38'
 'job18' 'job22' 'job23' 'job39' 'job8' 'job11' 'job29' 'job10' 'job35'
 'job13' 'job52' 'job3' 'job21' 'job9' 'job1' 'job15' 'job40']"
ctaea;6;2;0.43053156346450616;-1079.0;228069;"['job42' 'job51' 'job41' 'job14' 'job44' 'job24' 'job33' 'job26' 'job38'
 'job50' 'job35' 'job3' 'job4' 'job29' 'job5' 'job20' 'job48' 'job11'
 'job39' 'job43' 'job12' 'job0' 'job52' 'job49' 'job17' 'job22' 'job16'
 'job15' 'job10' 'job31' 'job46' 'job18' 'job13' 'job32' 'job37' 'job9'
 'job36' 'job21' 'job30' 'job47' 'job27' 'job7' 'job45' 'job19' 'job1'
 'job8' 'job6' 'job23' 'job40' 'job28' 'job2' 'job25' 'job34']"
ctaea;7;2;0.4153473729263118;-1169.0;376266;"['job44' 'job34' 'job5' 'job23' 'job15' 'job19' 'job48' 'job18' 'job37'
 'job27' 'job31' 'job43' 'job1' 'job49' 'job11' 'job45' 'job41' 'job25'
 'job22' 'job8' 'job14' 'job51' 'job21' 'job13' 'job29' 'job35' 'job0'
 'job32' 'job50' 'job20' 'job6' 'job9' 'job26' 'job30' 'job28' 'job36'
 'job39' 'job40' 'job7' 'job42' 'job47' 'job10' 'job46' 'job12' 'job3'
 'job52' 'job17' 'job33' 'job4' 'job24' 'job2' 'job38' 'job16']"
ctaea;8;2;0.46717680000964507;-1169.0;34182;"['job16' 'job38' 'job21' 'job6' 'job28' 'job25' 'job7' 'job1' 'job47'
 'job44' 'job14' 'job49' 'job5' 'job10' 'job31' 'job17' 'job0' 'job29'
 'job8' 'job46' 'job4' 'job24' 'job39' 'job19' 'job52' 'job37' 'job35'
 'job34' 'job23' 'job2' 'job9' 'job36' 'job15' 'job30' 'job13' 'job51'
 'job42' 'job18' 'job40' 'job32' 'job41' 'job26' 'job20' 'job3' 'job12'
 'job11' 'job43' 'job50' 'job48' 'job45' 'job33' 'job22' 'job27']"
ctaea;9;2;0.4522061873070988;-1126.0;473403;"['job19' 'job32' 'job26' 'job25' 'job30' 'job24' 'job0' 'job35' 'job37'
 'job18' 'job29' 'job13' 'job11' 'job34' 'job12' 'job2' 'job27' 'job31'
 'job44' 'job17' 'job8' 'job38' 'job51' 'job49' 'job15' 'job5' 'job42'
 'job50' 'job47' 'job3' 'job20' 'job28' 'job36' 'job10' 'job1' 'job9'
 'job46' 'job43' 'job21' 'job48' 'job39' 'job52' 'job45' 'job22' 'job41'
 'job6' 'job40' 'job14' 'job4' 'job16' 'job7' 'job23' 'job33']"
ctaea;0;3;0.5253140974633488;-1156.0;217028;"['job0' 'job43' 'job36' 'job25' 'job4' 'job51' 'job22' 'job9' 'job29'
 'job52' 'job31' 'job41' 'job6' 'job38' 'job49' 'job18' 'job50' 'job15'
 'job2' 'job20' 'job12' 'job1' 'job27' 'job39' 'job37' 'job17' 'job46'
 'job45' 'job13' 'job21' 'job47' 'job48' 'job30' 'job7' 'job28' 'job40'
 'job16' 'job11' 'job24' 'job26' 'job3' 'job34' 'job35' 'job32' 'job44'
 'job42' 'job33' 'job10' 'job8' 'job23' 'job14' 'job19' 'job5']"
ctaea;1;3;0.5351715916763117;-1166.0;177204;"['job37' 'job27' 'job46' 'job6' 'job10' 'job19' 'job17' 'job35' 'job38'
 'job31' 'job9' 'job26' 'job34' 'job39' 'job1' 'job3' 'job7' 'job30'
 'job49' 'job0' 'job25' 'job11' 'job14' 'job20' 'job51' 'job5' 'job43'
 'job41' 'job33' 'job23' 'job32' 'job52' 'job45' 'job22' 'job21' 'job40'
 'job48' 'job4' 'job18' 'job15' 'job47' 'job12' 'job24' 'job2' 'job29'
 'job36' 'job13' 'job16' 'job8' 'job50' 'job28' 'job44' 'job42']"
ctaea;2;3;0.4718997456114969;-1142.0;127113;"['job18' 'job44' 'job8' 'job14' 'job23' 'job30' 'job51' 'job42' 'job48'
 'job13' 'job16' 'job37' 'job17' 'job3' 'job12' 'job50' 'job11' 'job20'
 'job29' 'job38' 'job25' 'job2' 'job35' 'job41' 'job47' 'job49' 'job43'
 'job24' 'job1' 'job7' 'job36' 'job10' 'job5' 'job33' 'job6' 'job27'
 'job19' 'job4' 'job22' 'job34' 'job28' 'job46' 'job32' 'job52' 'job45'
 'job21' 'job0' 'job39' 'job26' 'job15' 'job40' 'job31' 'job9']"
ctaea;3;3;0.512211883921682;-1192.0;236598;"['job50' 'job10' 'job13' 'job52' 'job17' 'job25' 'job35' 'job31' 'job16'
 'job9' 'job14' 'job49' 'job45' 'job11' 'job22' 'job46' 'job27' 'job33'
 'job26' 'job24' 'job8' 'job18' 'job44' 'job48' 'job51' 'job12' 'job42'
 'job0' 'job19' 'job32' 'job47' 'job6' 'job38' 'job36' 'job30' 'job3'
 'job20' 'job4' 'job40' 'job5' 'job2' 'job15' 'job34' 'job21' 'job43'
 'job1' 'job23' 'job37' 'job28' 'job41' 'job7' 'job39' 'job29']"
ctaea;4;3;0.44311827859760805;-1181.0;362139;"['job0' 'job13' 'job23' 'job12' 'job15' 'job44' 'job28' 'job45' 'job47'
 'job31' 'job30' 'job29' 'job6' 'job21' 'job3' 'job50' 'job14' 'job18'
 'job4' 'job40' 'job17' 'job48' 'job35' 'job42' 'job11' 'job34' 'job41'
 'job22' 'job7' 'job16' 'job39' 'job36' 'job37' 'job2' 'job10' 'job38'
 'job33' 'job25' 'job52' 'job26' 'job8' 'job46' 'job9' 'job32' 'job51'
 'job24' 'job5' 'job27' 'job43' 'job20' 'job1' 'job49' 'job19']"
ctaea;5;3;0.46094099633487656;-1178.0;167406;"['job22' 'job47' 'job14' 'job21' 'job20' 'job9' 'job39' 'job10' 'job4'
 'job36' 'job50' 'job52' 'job27' 'job43' 'job0' 'job35' 'job24' 'job7'
 'job42' 'job49' 'job32' 'job46' 'job38' 'job5' 'job13' 'job34' 'job28'
 'job3' 'job30' 'job1' 'job40' 'job17' 'job2' 'job29' 'job23' 'job31'
 'job19' 'job41' 'job45' 'job26' 'job8' 'job44' 'job51' 'job25' 'job18'
 'job48' 'job12' 'job37' 'job15' 'job6' 'job16' 'job11' 'job33']"
ctaea;6;3;0.4508023787133487;-1205.0;182401;"['job45' 'job3' 'job48' 'job19' 'job22' 'job17' 'job39' 'job28' 'job29'
 'job6' 'job11' 'job47' 'job26' 'job51' 'job43' 'job21' 'job27' 'job46'
 'job34' 'job18' 'job2' 'job15' 'job52' 'job37' 'job30' 'job36' 'job33'
 'job16' 'job0' 'job8' 'job13' 'job24' 'job25' 'job1' 'job7' 'job49'
 'job32' 'job40' 'job4' 'job14' 'job41' 'job38' 'job5' 'job42' 'job9'
 'job10' 'job20' 'job35' 'job50' 'job31' 'job44' 'job12' 'job23']"
ctaea;7;3;0.47119710286458333;-1171.0;29498;"['job33' 'job43' 'job13' 'job42' 'job10' 'job39' 'job28' 'job46' 'job34'
 'job8' 'job27' 'job29' 'job7' 'job37' 'job26' 'job30' 'job49' 'job24'
 'job0' 'job41' 'job21' 'job51' 'job18' 'job19' 'job23' 'job22' 'job9'
 'job35' 'job14' 'job12' 'job3' 'job50' 'job38' 'job40' 'job31' 'job20'
 'job32' 'job6' 'job47' 'job36' 'job5' 'job15' 'job45' 'job2' 'job25'
 'job52' 'job16' 'job11' 'job48' 'job4' 'job44' 'job17' 'job1']"
ctaea;8;3;0.49308355637538576;-1170.0;419701;"['job29' 'job33' 'job28' 'job14' 'job30' 'job43' 'job2' 'job46' 'job35'
 'job39' 'job11' 'job23' 'job22' 'job13' 'job1' 'job25' 'job38' 'job8'
 'job50' 'job10' 'job15' 'job45' 'job9' 'job40' 'job6' 'job3' 'job24'
 'job31' 'job42' 'job27' 'job41' 'job20' 'job32' 'job51' 'job18' 'job17'
 'job47' 'job48' 'job7' 'job21' 'job34' 'job37' 'job4' 'job44' 'job49'
 'job19' 'job52' 'job0' 'job26' 'job36' 'job12' 'job16' 'job5']"
ctaea;9;3;0.510841079523534;-1196.0;319153;"['job12' 'job38' 'job14' 'job34' 'job36' 'job26' 'job16' 'job7' 'job15'
 'job30' 'job8' 'job45' 'job48' 'job0' 'job21' 'job40' 'job3' 'job33'
 'job13' 'job39' 'job18' 'job29' 'job11' 'job9' 'job32' 'job27' 'job51'
 'job44' 'job1' 'job46' 'job17' 'job50' 'job52' 'job22' 'job6' 'job41'
 'job47' 'job5' 'job20' 'job2' 'job35' 'job43' 'job37' 'job19' 'job24'
 'job23' 'job10' 'job49' 'job4' 'job28' 'job31' 'job25' 'job42']"
ctaea;0;4;0.4597222222222222;-1147.0;362212;"['job25' 'job35' 'job1' 'job19' 'job34' 'job10' 'job0' 'job27' 'job41'
 'job8' 'job46' 'job44' 'job2' 'job15' 'job48' 'job29' 'job50' 'job14'
 'job30' 'job20' 'job51' 'job47' 'job24' 'job21' 'job3' 'job23' 'job11'
 'job39' 'job31' 'job33' 'job7' 'job17' 'job42' 'job43' 'job22' 'job38'
 'job13' 'job32' 'job40' 'job4' 'job52' 'job49' 'job36' 'job9' 'job6'
 'job18' 'job16' 'job28' 'job26' 'job45' 'job12' 'job37' 'job5']"
ctaea;1;4;0.427041015625;-1136.0;443812;"['job46' 'job29' 'job32' 'job8' 'job11' 'job18' 'job3' 'job30' 'job25'
 'job15' 'job26' 'job9' 'job43' 'job48' 'job16' 'job37' 'job47' 'job22'
 'job13' 'job52' 'job27' 'job38' 'job40' 'job36' 'job42' 'job0' 'job1'
 'job12' 'job7' 'job44' 'job20' 'job41' 'job24' 'job5' 'job45' 'job23'
 'job39' 'job14' 'job19' 'job28' 'job10' 'job34' 'job51' 'job6' 'job35'
 'job33' 'job31' 'job21' 'job4' 'job50' 'job2' 'job17' 'job49']"
ctaea;2;4;0.47838782793209883;-1123.0;201967;"['job52' 'job34' 'job9' 'job3' 'job19' 'job32' 'job46' 'job17' 'job51'
 'job2' 'job28' 'job41' 'job8' 'job33' 'job4' 'job12' 'job42' 'job44'
 'job10' 'job24' 'job13' 'job49' 'job14' 'job36' 'job15' 'job20' 'job45'
 'job23' 'job22' 'job50' 'job16' 'job38' 'job25' 'job31' 'job27' 'job30'
 'job21' 'job48' 'job6' 'job43' 'job39' 'job1' 'job7' 'job40' 'job37'
 'job11' 'job47' 'job0' 'job26' 'job18' 'job29' 'job35' 'job5']"
ctaea;3;4;0.5114879014756945;-1167.0;240433;"['job6' 'job14' 'job11' 'job20' 'job15' 'job2' 'job47' 'job43' 'job26'
 'job39' 'job32' 'job3' 'job44' 'job24' 'job12' 'job41' 'job9' 'job0'
 'job30' 'job4' 'job46' 'job37' 'job13' 'job33' 'job23' 'job17' 'job51'
 'job52' 'job28' 'job1' 'job8' 'job29' 'job18' 'job49' 'job27' 'job40'
 'job16' 'job45' 'job42' 'job31' 'job21' 'job34' 'job5' 'job48' 'job50'
 'job38' 'job36' 'job25' 'job10' 'job7' 'job22' 'job35' 'job19']"
